Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,86.2699966430664,86.58000183105469,85.19999694824219,85.44999694824219,63.501155853271484,444800
2010-01-05,85.12000274658203,85.41999816894531,83.83999633789062,84.20999908447266,62.579689025878906,327200
2010-01-06,84.41000366210938,84.58999633789062,83.94999694824219,84.18000030517578,62.55738067626953,266400
2010-01-07,84.33000183105469,84.66999816894531,84.16999816894531,84.3499984741211,62.683746337890625,354600
2010-01-08,84.33000183105469,84.44000244140625,83.81999969482422,84.19999694824219,62.572261810302734,276900
2010-01-11,84.66000366210938,84.87000274658203,84.16000366210938,84.76000213623047,62.9884147644043,394000
2010-01-12,84.55999755859375,85.5199966430664,84.41000366210938,84.86000061035156,63.062721252441406,280600
2010-01-13,84.8499984741211,85.98999786376953,84.79000091552734,85.83999633789062,63.79100036621094,192200
2010-01-14,85.38999938964844,86.05000305175781,85.31999969482422,86.02999877929688,63.93220520019531,204600
2010-01-15,85.76000213623047,85.91000366210938,84.75,84.80999755859375,63.02556610107422,208000
2010-01-19,84.80000305175781,86.30999755859375,84.80000305175781,86.29000091552734,64.12541961669922,254200
2010-01-20,85.58999633789062,86.80999755859375,85.58999633789062,86.5999984741211,64.35578918457031,344000
2010-01-21,86.48999786376953,86.87999725341797,85.48999786376953,85.75,63.72412109375,352900
2010-01-22,85.77999877929688,85.77999877929688,84.20999908447266,84.4800033569336,62.78033447265625,289800
2010-01-25,85.0199966430664,85.30999755859375,84.0999984741211,84.56999969482422,62.84721755981445,195800
2010-01-26,84.2300033569336,85.8499984741211,84.19999694824219,84.51000213623047,62.80264663696289,321400
2010-01-27,84.2699966430664,85.88999938964844,84.2699966430664,85.88999938964844,63.82815933227539,278900
2010-01-28,85.94000244140625,85.94000244140625,84.62000274658203,84.91000366210938,63.09990310668945,209600
2010-01-29,85.27999877929688,86.91000366210938,84.94999694824219,85.73999786376953,63.71672058105469,348000
2010-02-01,86.1500015258789,86.16999816894531,85.16999816894531,85.56999969482422,63.590370178222656,179100
2010-02-02,85.45999908447266,86.1500015258789,85.37000274658203,86.0199966430664,63.92478942871094,202600
2010-02-03,85.76000213623047,85.77999877929688,85.0199966430664,85.26000213623047,63.35997772216797,287300
2010-02-04,85.0,85.47000122070312,83.54000091552734,83.54000091552734,62.081790924072266,484500
2010-02-05,83.58000183105469,83.83000183105469,82.18000030517578,83.27999877929688,61.88857650756836,413000
2010-02-08,83.4000015258789,83.44999694824219,82.44999694824219,82.80000305175781,61.53187942504883,306300
2010-02-09,83.41999816894531,83.91000366210938,82.81999969482422,83.73999786376953,62.230464935302734,175600
2010-02-10,83.33000183105469,84.98999786376953,82.87999725341797,84.37000274658203,62.69862365722656,376800
2010-02-11,84.45999908447266,84.45999908447266,79.55000305175781,80.01000213623047,59.45852279663086,1755900
2010-02-12,79.38999938964844,81.19000244140625,79.0,80.97000122070312,60.17193603515625,892500
2010-02-16,81.36000061035156,82.44999694824219,80.8499984741211,82.36000061035156,61.20487976074219,667300
2010-02-17,82.45999908447266,82.69999694824219,82.16000366210938,82.5,61.30895233154297,642800
2010-02-18,82.62999725341797,83.61000061035156,82.43000030517578,83.45999908447266,62.022369384765625,504500
2010-02-19,83.4000015258789,84.11000061035156,83.30000305175781,83.86000061035156,62.31960678100586,338200
